id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
42404179,Madalena Orquidea Living 5.1 (5th floor),336809292,Quatro+1,Lisboa,Santa Maria Maior,38.71045,-9.1354,Entire home/apt,265,1,1,2021-10-17,0.56,9,364,1,83009/AL
42404187,Madalena Orquidea Living 4.2 (4th floor),336809292,Quatro+1,Lisboa,Santa Maria Maior,38.71045,-9.1354,Entire home/apt,265,1,0,,,9,326,0,83007/AL
42404667,Madalena Orquidea Living 5.2 (5th floor),336809292,Quatro+1,Lisboa,Santa Maria Maior,38.71045,-9.1354,Entire home/apt,265,1,0,,,9,326,0,83010/AL
42404890,Madalena Orquidea Living 6.1 (6th floor),336809292,Quatro+1,Lisboa,Santa Maria Maior,38.71045,-9.1354,Entire home/apt,265,1,0,,,9,326,0,83011/AL
42408531,"Stunning and Luxury house at Santa Cruz, Portugal",337516345,Kendall,Torres Vedras,Silveira,39.12433,-9.38706,Entire home/apt,475,3,0,,,1,362,0,93151/AL
42415530,GuestReady - Cosy 2 bedroom flat near Penha De Franca,402191311,GuestReady,Lisboa,Penha de Frana,38.72155,-9.12953,Entire home/apt,48,4,1,2021-06-21,0.17,101,329,1,84864/AL
42419475,Restinghouse Cacém 3,336047644,Paulo,Sintra,Cacm e So Marcos,38.76783,-9.30108,Entire home/apt,30,3,0,,,3,149,0,10610/AL
42421083,Stunning Contemporary Santa Cruz Oceanfront Villa,333107084,Kendall,Torres Vedras,Silveira,39.12613,-9.38804,Entire home/apt,425,4,2,2021-08-15,0.12,1,365,1,93151/AL
42422995,Bright & Spacious Three-Bed Apartment in Lisbon,333342574,Myline,Lisboa,Benfica,38.75526,-9.20379,Entire home/apt,53,2,2,2020-09-07,0.13,1,313,0,107673/AL
42424457,Lisbon's Charming and Bright Apartment,71506208,Carolina,Lisboa,Penha de Frana,38.73185,-9.1299,Entire home/apt,54,1,24,2021-11-20,1.12,3,164,21,70816/AL
42426162,♬Chic&Artsy Apartment in the Heart of LISBON,61033404,Carly,Lisboa,Santo Antnio,38.72164,-9.1516,Entire home/apt,92,2,22,2021-11-29,1.03,25,332,20,94033/AL
42427319,The Blackbird | Spacious 6 BDR @Avenida Liberdade,22370159,Misha'S,Lisboa,Santo Antnio,38.72429,-9.14564,Entire home/apt,184,2,6,2021-11-21,1.55,29,355,6,104646/AL
42427321,NEW! FRIENDS - 3 BDR Apt in coolest neighborhood,22370159,Misha'S,Lisboa,Arroios,38.72995,-9.13487,Entire home/apt,81,1,13,2021-10-24,0.63,29,346,8,104800/AL
42427798,NEW! Lisbon Charming Balcony -  Graça Apartment,323609764,Marcella & Thiago,Lisboa,So Vicente,38.72022,-9.12933,Entire home/apt,100,3,3,2020-12-14,0.19,9,61,1,104525/AL
42430032,Liberdade Lovely Central 2-Bedroom Apt,168924681,"Eva, Gabriel, Lays E Andreia",Lisboa,Santo Antnio,38.72307,-9.14451,Entire home/apt,66,2,9,2021-11-21,0.43,26,73,8,80302/AL
42431456,Hotel do Chiado,308682213,Hotel Do Chiado,Lisboa,Santa Maria Maior,38.71071,-9.13949,Hotel room,0,1,0,,,1,0,0,
42436321,Villa Strelitzia - The Atlantic Room (For 3),99481117,Carla Martins NOOK AGENCY,Cascais,Cascais e Estoril,38.70025,-9.43045,Private room,89,3,0,,,20,0,0,000000/AL
42447309,Ericeira Central Apartment,3953109,Feels Like Home,Mafra,Ericeira,38.96928,-9.41963,Entire home/apt,48,1,0,,,281,49,0,14829
42451916,Prima Collection São Nicolau 1 Bedroom Apartment - 101 by LovelyStay,265211529,LovelyStay,Lisboa,Santa Maria Maior,38.71037,-9.13801,Entire home/apt,115,2,34,2021-11-28,1.62,14,249,27,105086/AL
42452175,Prima Collection São Nicolau 2 Bedrooms Apartment - 102 by LovelyStay,265211529,LovelyStay,Lisboa,Santa Maria Maior,38.70905,-9.13991,Entire home/apt,146,2,47,2021-11-17,2.18,14,335,36,105093/AL
42452321,Prima Collection São Nicolau 1 Bedroom Apartment - 201 by LovelyStay,265211529,LovelyStay,Lisboa,Santa Maria Maior,38.71067,-9.13806,Entire home/apt,97,2,35,2021-11-26,1.66,14,237,26,105092/AL
42452448,Prima Collection São Nicolau 2 Bedrooms Apartment - 202 by LovelyStay,265211529,LovelyStay,Lisboa,Santa Maria Maior,38.709,-9.13827,Entire home/apt,149,2,45,2021-11-16,2.11,14,323,33,105079/AL
42452681,Prima Collection São Nicolau 1 Bedroom - 301 by LovelyStay,265211529,LovelyStay,Lisboa,Santa Maria Maior,38.71087,-9.13958,Entire home/apt,115,2,69,2021-11-29,3.18,14,241,49,105090/AL
42452768,Prima Collection São Nicolau 2 Bedrooms Apartment - 302 by LovelyStay,265211529,LovelyStay,Lisboa,Santa Maria Maior,38.71098,-9.13923,Entire home/apt,146,2,55,2021-11-29,2.53,14,338,47,105082/AL
42453114,Prima Collection São Nicolau 1 Bedroom Apartment - 401 by LovelyStay,265211529,LovelyStay,Lisboa,Santa Maria Maior,38.71073,-9.1394,Entire home/apt,115,2,53,2021-11-25,3.05,14,226,41,105075/AL
42453499,Lisbon Downtown Apartment Free Parking IV,15191207,Fábio,Lisboa,Misericrdia,38.70933,-9.15116,Entire home/apt,76,1,3,2020-03-05,0.14,13,0,0,45751/AL
42470184,Lar doce lar 4,238490268,Samuel,Lisboa,Arroios,38.7341,-9.13654,Private room,26,7,11,2021-11-30,0.53,9,67,9,Exempt
42474310,SCAVO HOME,197070810,Luciano,Lisboa,Areeiro,38.74414,-9.13473,Private room,32,1,0,,,2,179,0,32569/AL
42484950,"Lisbon Alameda Apartment ""room luxe""",309047154,Juciara,Lisboa,Penha de Frana,38.73316,-9.12646,Private room,35,2,0,,,3,247,0,103219/AL
42486493,"Lisbon Alameda Apartment ""Swarovski Classic Room""",309047154,Juciara,Lisboa,Penha de Frana,38.73528,-9.12851,Private room,39,2,0,,,3,67,0,103219/AL
42488137,"Sweet Room ""CASA DOS ANJOS""",309047154,Juciara,Lisboa,Penha de Frana,38.72274,-9.13072,Private room,43,2,0,,,3,0,0,70539/AL
42491387,"Casa da Fé, Sintra",304138120,Ida,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.78922,-9.38014,Private room,90,1,9,2021-10-09,0.56,3,238,8,105566AL
42492486,Downtown Apartment Douradores,338376811,Emanuel,Lisboa,Santa Maria Maior,38.71093,-9.13596,Entire home/apt,300,15,3,2020-09-28,0.14,1,63,0,53982/AL
42498979,"Daikon Apartment, Amoreiras, Lisbon !New!",22192546,Madalena,Lisboa,Campolide,38.72696,-9.16578,Entire home/apt,73,2,0,,,57,107,0,98158/AL
42501488,Nova vida,311745311,Brigitte,Lourinh,So Bartolomeu dos Galegos e Moledo,39.27949,-9.25571,Entire home/apt,60,2,25,2021-10-18,1.48,2,292,20,119586/AL
42506901,"Apartment with 2 bedrooms in Ericeira, with wonderful sea view, shared pool, terrace - 1 km from the beach",266952283,"Loic, Estelle & Co",Mafra,Ericeira,38.973156,-9.411226,Entire home/apt,80,1,0,,,1,364,0,62491/AL
42507097,Fleur de Lis,162815307,Ana,Sintra,Queluz e Belas,38.77494,-9.26322,Private room,59,1,2,2021-10-04,0.49,2,356,2,108418/AL
42508183,Quinta Matalva with views on Monserrate forest,338520934,Jonathan,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79427,-9.42045,Entire home/apt,500,7,2,2021-07-24,0.17,2,160,2,67300/AL
42509433,Duques Villa Apartment n.7 with Garden and Parking,235012325,Duques Villa,Lisboa,Penha de Frana,38.7272,-9.11615,Entire home/apt,78,2,20,2021-11-01,1.20,7,365,14,79708/AL
42514205,Comtesse Lisbonne - Apartment E,333812623,Comtesse Lisbonne,Lisboa,Santa Maria Maior,38.7135,-9.1404,Entire home/apt,101,1,1,2021-09-09,0.33,28,363,1,91441/AL
42514750,"Vila Município, Mezzanine ""Urban Chic"", Sintra",91626233,Rui,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79936,-9.38827,Entire home/apt,110,3,6,2021-11-07,1.19,4,203,6,106862AL
42524546,CHAMBRE NATURE,329536121,Lu,Cascais,Cascais e Estoril,38.71986,-9.38882,Private room,35,2,0,,,2,364,0,Exempt
42524972,"Lina´s House- by ACasaDasViagens:Terraço,Churrasco",170772126,Holidays In Ericeira,Mafra,Ericeira,38.95915,-9.41188,Entire home/apt,116,1,0,,,28,17,0,106559/AL
42526896,"Savory Black Apartment, Sete Rios, Lisbon !New!",22192546,Madalena,Lisboa,Campolide,38.73826,-9.16412,Entire home/apt,69,3,2,2021-09-30,0.09,57,195,1,106414
42535405,AU SERVICE SECRET DE SA MAJESTE,130927527,Dominique,Alenquer,Vila Verde dos Francos,39.16142,-9.11368,Private room,55,1,1,2020-08-23,0.06,7,339,0,CAE : 55204-OUTROS LOCAIS DE ALOJAMENTO
42536707,Alvalade Residence,194518368,Thiago,Lisboa,Alvalade,38.75323,-9.1424,Entire home/apt,75,2,1,2020-03-01,0.05,1,0,0,74213/AL
42548320,Lisbon Downtown Boa Nova Guesthouse 10,52947205,Butler,Lisboa,Arroios,38.72182,-9.13845,Entire home/apt,51,2,1,2021-10-10,0.49,14,0,1,87276/AL
42549663,Distinct 2 bed in downtown with aircon,5691663,"Alexandra, Pedro",Lisboa,Santo Antnio,38.7163,-9.14265,Entire home/apt,117,2,8,2021-08-26,0.37,65,215,4,43360/AL
42550104,Amoreira's Cozy Apartment,314313780,Vinicius,Cascais,Alcabideche,38.71795,-9.40916,Entire home/apt,47,4,3,2021-11-03,0.18,2,180,2,832158/AL
42550220,Casa do Poente 'Westside House',338941508,Rui,Sintra,Colares,38.84048,-9.45517,Entire home/apt,70,2,62,2021-11-21,3.35,1,86,39,Exempt
42550273,GuestReady - Minimalist Duplex in Penha de França,402191311,GuestReady,Lisboa,Penha de Frana,38.73012,-9.12917,Entire home/apt,65,2,7,2021-12-06,1.16,101,345,7,107298/AL
42550957,moradia t2familiar 2min praia maçãs e praia grande,250667705,Nuno,Sintra,Colares,38.81407,-9.46358,Entire home/apt,62,1,102,2021-11-22,5.96,1,363,61,Exempt
42551260,Santo Antonio Deluxe Apartment,29064494,Lisbon Residence,Lisboa,Santa Maria Maior,38.70947,-9.13321,Entire home/apt,73,2,44,2021-11-25,2.73,8,283,37,44955/AL
42554549,Cavalli apartment,91761855,Philipe,Lisboa,Misericrdia,38.71228,-9.14686,Entire home/apt,450,2,0,,,1,364,0,Exempt
42559670,"Stylish, lovely patio. FAST WIFI,  with A/C (LOI1)",2396258,"Fatima, Paula And Eduardo",Lisboa,Santa Maria Maior,38.71041,-9.133,Entire home/apt,129,7,2,2021-09-10,0.40,15,345,2,21373/AL
42562291,Terraço do Tejo,37308053,Ana Rita,Lisboa,Santa Maria Maior,38.71143,-9.13343,Entire home/apt,100,2,30,2021-12-01,4.81,1,104,30,85521/AL
42567171,"2 bed resort villa, shared pool, A/C & free Wi-Fi",266459533,James Villas,Torres Vedras,Turcifal,39.0379,-9.2394,Entire home/apt,166,1,0,,,3,357,0,364
42567632,"Townhouse, Private pool, Garden, resort facilities",266459533,James Villas,Torres Vedras,Turcifal,39.03874,-9.23847,Entire home/apt,263,1,0,,,3,358,0,364
42567634,"Townhouse overlooking golf course, shared pool",266459533,James Villas,Torres Vedras,Turcifal,39.03916,-9.23872,Entire home/apt,227,1,0,,,3,358,0,364
42573196,Full Floor Parque Nacoes Prime Apartments Expo30,29202743,Ricardo,Lisboa,Parque das Naes,38.76123,-9.09787,Entire home/apt,195,1,2,2021-11-05,1.40,13,337,2,107779/AL
42574177,"The Best Apartment in Lisbon, Praça da Alegria",35221252,Sofia,Lisboa,Santo Antnio,38.71617,-9.14607,Entire home/apt,55,3,0,,,3,252,0,105774/AL
42574477,"Chez nous Cascais-Stylish, central, aircon,terrace",339140449,Martina,Cascais,Cascais e Estoril,38.69863,-9.42048,Entire home/apt,120,5,5,2021-11-05,0.32,1,230,4,111941/AL
42580813,"Sea, sun and feel welcome2",339172172,Ana,Cascais,Cascais e Estoril,38.7,-9.38759,Private room,40,2,5,2021-10-25,1.19,3,178,5,Exempt
42587418,Bem Lembrados Eco Friendly Apartment,2745876,Teresa,Cascais,Cascais e Estoril,38.69807,-9.42827,Entire home/apt,111,2,6,2021-11-24,0.42,3,195,5,106117/AL
42587567,Studio in Alfama by Lucky Surface,339238719,Maria,Lisboa,Santa Maria Maior,38.71203,-9.12724,Entire home/apt,94,2,29,2021-09-16,1.85,1,234,19,87329/AL
42587670,F - Quarto Privado no Centro de Lisboa meninas,220442512,Easy,Lisboa,Arroios,38.73149,-9.1337,Private room,12,60,1,2020-04-03,0.05,5,161,0,37466/AL
42589353,"Sea, sun and feel welcome 1",339172172,Ana,Cascais,Cascais e Estoril,38.7006,-9.388,Private room,31,2,11,2021-11-29,2.70,3,174,11,Exempt
42596744,D - Quarto Privado com A/C a 10 minutos do IST,220442512,Easy,Lisboa,Arroios,38.73149,-9.1337,Private room,11,60,1,2020-03-31,0.05,5,74,0,37466/AL
42597047,A- Quarto Individual GRANDE com despesas incluidas,220442512,Easy,Lisboa,Arroios,38.73149,-9.1337,Private room,15,60,0,,,5,311,0,37466/AL
42598340,Olala Yolo Apartment w/ WIFI and kitchen,129000409,Olala Homes,Cascais,Cascais e Estoril,38.70735,-9.43105,Entire home/apt,52,1,22,2021-11-09,1.33,8,365,14,111209/AL
42604062,Zena house,158252120,Ashiana,Lisboa,Santa Maria Maior,38.7175,-9.13604,Entire home/apt,300,2,0,,,1,361,0,Exempt
42605208,Live in Cascais like us,339389587,Ana,Cascais,Cascais e Estoril,38.70311,-9.43129,Entire home/apt,45,3,4,2021-10-16,0.91,1,79,4,12345/AL
42605434,Patio do Castelo,104514163,Maria,Lisboa,Santa Maria Maior,38.71472,-9.13543,Entire home/apt,110,4,20,2021-11-28,1.35,1,183,18,39996/AL
42614993,Casa Viana Cascais Apartment,106937197,Vasco,Cascais,Cascais e Estoril,38.71494,-9.45046,Entire home/apt,130,4,5,2021-10-25,0.30,25,292,4,107989/AL.
42626267,E - Quarto privado no Centro de Lisboa,220442512,Easy,Lisboa,Arroios,38.73149,-9.1337,Private room,11,60,0,,,5,311,0,37466/AL
42635024,Casa da Vinha - 2 Suites | Rural Farm | 2km to sea,331391493,Alojoeste,Torres Vedras,A dos Cunhados e Maceira,39.15325,-9.34388,Entire home/apt,63,2,1,2020-11-26,0.08,19,357,0,57186/AL
42644468,"Beach, Pool and City",58780965,Paula,Cascais,Cascais e Estoril,38.70194,-9.37905,Entire home/apt,80,4,3,2021-11-13,0.14,1,168,2,106223/AL
42649374,SHARED ROOM,167703754,Nuno,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.76546,-9.352,Shared room,20,1,3,2021-11-06,0.39,10,175,3,82893/AL
42655006,St. Francisco House,339812672,Margarida,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.80264,-9.41229,Entire home/apt,150,3,39,2021-11-19,2.07,1,0,22,107736/AL
42662614,Female dormitory | 7 beds |750 mt Tamariz Beach,243324696,Mariana,Cascais,Cascais e Estoril,38.71123,-9.3988,Shared room,18,2,0,,,10,342,0,92695/AL
42664584,Female dormitory | 7 beds |400 mt Casino Estoril,243324696,Mariana,Cascais,Cascais e Estoril,38.71087,-9.39836,Shared room,18,2,0,,,10,342,0,92695/AL
42664886,"Sea view beach house in Praia Grande, Sintra",17256013,Filipa,Sintra,Colares,38.8093,-9.47547,Entire home/apt,220,3,1,2020-08-13,0.06,1,67,0,52268/AL
42665516,Executive Apartment with Free Private Parking,272733861,Rodrigo,Lisboa,Lumiar,38.76572,-9.15239,Entire home/apt,64,1,11,2021-08-28,0.61,4,15,2,10642/AL
42667110,Casa das Merceeiras-Apartment bronze,36933769,Teresa,Lisboa,Santa Maria Maior,38.71075,-9.13227,Entire home/apt,90,2,0,,,2,342,0,1557/AL
42675573,Downtown Correeiros VI - HeyLisbon,308670955,Luis,Lisboa,Santa Maria Maior,38.71309,-9.13757,Entire home/apt,70,2,34,2021-11-12,2.12,12,253,29,104749/AL
42675791,Quarto do Sol,267093831,Rebeca,Amadora,Mina de gua,38.76517,-9.2302,Private room,30,3,0,,,1,363,0,Exempt
42676289,Sven Camper,339982855,,Lisboa,Alvalade,38.75269,-9.13155,Entire home/apt,100,5,0,,,1,270,0,Exempt
42677030,"Quinta biológica, com vista, na Serra de Sintra",339984928,Gabriela,Sintra,Colares,38.78573,-9.4498,Entire home/apt,85,2,44,2021-12-03,2.41,1,263,22,102027/AL
42685195,Suite para 4 pessoas | 400mt do Casino Estoril,243324696,Mariana,Cascais,Cascais e Estoril,38.71058,-9.39789,Private room,106,2,0,,,10,342,0,92695/AL
42687024,Comtesse Lisbonne  Studio A,333812623,Comtesse Lisbonne,Lisboa,Santa Maria Maior,38.71387,-9.14063,Entire home/apt,78,1,6,2021-12-06,1.10,28,365,6,91441/AL
42687041,Água  à Vista Ericeira- with amazing Pool Sea View,331391493,Alojoeste,Mafra,Ericeira,38.9523,-9.41245,Entire home/apt,102,2,3,2021-07-21,0.16,19,353,2,77844/AL
42687331,Comtesse Lisbonne - Apartment F,333812623,Comtesse Lisbonne,Lisboa,Santa Maria Maior,38.71327,-9.14026,Entire home/apt,101,1,2,2021-07-29,0.33,28,354,2,91441/AL
42687591,Comtesse Lisbonne - Apartment I,333812623,Comtesse Lisbonne,Lisboa,Santa Maria Maior,38.71162,-9.14188,Entire home/apt,101,1,2,2021-09-12,0.39,28,358,2,91441/AL
42687777,Comtesse Lisbonne - Apartment G,333812623,Comtesse Lisbonne,Lisboa,Santa Maria Maior,38.71373,-9.14098,Entire home/apt,101,1,4,2021-11-27,1.03,28,358,4,91441/AL
42687873,Comtesse Lisbonne - Apartment J,333812623,Comtesse Lisbonne,Lisboa,Santa Maria Maior,38.71326,-9.14029,Entire home/apt,101,1,2,2021-11-01,0.48,28,354,2,91441/AL
42687958,Comtesse Lisbonne - Apartment H,333812623,Comtesse Lisbonne,Lisboa,Santa Maria Maior,38.7137,-9.14014,Entire home/apt,101,1,4,2021-08-21,0.24,28,320,3,91441/AL
42688883,Comtesse Lisbonne Top Floor - Apartment K,333812623,Comtesse Lisbonne,Lisboa,Santa Maria Maior,38.71201,-9.14021,Entire home/apt,112,1,5,2021-11-26,0.81,28,359,5,91441/AL
42696773,Private room with terrace | 750mts  Tamariz Beach,243324696,Mariana,Cascais,Cascais e Estoril,38.71096,-9.39907,Private room,93,2,0,,,10,342,0,92695/AL
42699403,Historic Pascoal Apartment in the Heart of Lisbon,208930370,Carla E Ricardo,Lisboa,Arroios,38.73024,-9.13613,Entire home/apt,70,2,1,2020-09-01,0.06,2,18,0,80239/AL
42700353,Apartamento em frente à praia - Estoril,176200553,Raul,Cascais,Cascais e Estoril,38.70485,-9.40902,Entire home/apt,110,4,0,,,1,83,0,17301/AL
42701489,Hillhouse | 2 beds | Country Village Experience,331391493,Alojoeste,Torres Vedras,Turcifal,39.02439,-9.27631,Entire home/apt,69,2,0,,,19,361,0,24826/AL
42703228,CB LISBOA - DESIGN AND SUNNY APARTMENT - LAPA I,318343650,Casa Boma,Lisboa,Estrela,38.70372,-9.16297,Entire home/apt,63,1,45,2021-12-08,2.77,13,174,33,108112/AL
42703734,Romantic Apartment+Tejo River View,228560479,Alessandra,Lisboa,Estrela,38.70576,-9.16266,Entire home/apt,47,1,87,2021-12-04,4.11,2,354,40,108050/AL
42705267,"Notre Casa in Amadora, Lisboa",340174415,Darcilia,Amadora,Falagueira-Venda Nova,38.75944,-9.22885,Entire home/apt,65,3,2,2021-11-14,0.12,1,267,1,105922/AL
42707753,Expo Modern Flat with Balcony,3953109,Feels Like Home,Lisboa,Parque das Naes,38.78965,-9.09812,Entire home/apt,84,1,2,2020-06-19,0.10,281,278,0,14289
42707756,Bairro Alto Elegant Apartment,3953109,Feels Like Home,Lisboa,Misericrdia,38.71294,-9.14654,Entire home/apt,68,1,3,2021-11-23,0.89,281,321,3,14829
42708506,Lisbon Airbnb - Stay in the city center,340193623,Luca,Lisboa,Santa Maria Maior,38.71994,-9.13469,Private room,45,3,1,2020-10-07,0.07,4,36,0,104570/AL
42709149,Liberdade Terrace Apartment,3953109,Feels Like Home,Lisboa,Santo Antnio,38.7217,-9.14243,Entire home/apt,60,1,0,,,281,346,0,124699/AL
42709151,Liberdade Contemporary Flat,3953109,Feels Like Home,Lisboa,Santo Antnio,38.72123,-9.14276,Entire home/apt,67,1,23,2021-11-21,1.47,281,336,20,124680/AL
42710307,Double Bedroom in the heart of Lisbon 5* Confort,340193623,Luca,Lisboa,Arroios,38.72039,-9.13262,Private room,45,10,0,,,4,36,0,104570/AL
42710308,Luxury bedroom 5min walk from the City Center,340193623,Luca,Lisboa,Arroios,38.72175,-9.13311,Private room,45,10,0,,,4,36,0,104570/AL
42710310,Large room for rent in Arroios / Intendente ***,340193623,Luca,Lisboa,Arroios,38.72129,-9.13445,Private room,45,3,0,,,4,126,0,104570/AL
42710406,Olival Home- Feels like home,228560479,Alessandra,Lisboa,Estrela,38.70533,-9.16421,Entire home/apt,47,1,95,2021-12-05,5.77,2,353,58,108049/AL
42710666,CCH Twin Room Shared Bathroom,340187554,Cenario Catita,Lisboa,Estrela,38.70802,-9.15426,Private room,25,1,0,,,4,0,0,57095/AL
42715567,casa do Lisboa Tejo,753902,Bruno,Lisboa,So Vicente,38.71691,-9.12367,Entire home/apt,65,3,4,2021-09-13,0.27,6,146,3,93155/AL
42728168,Lovely House in Sintra,332906566,Philippe,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79248,-9.38076,Entire home/apt,55,2,34,2021-12-02,2.08,1,151,27,103311/AL
42729412,Casa Mateus  - Between the sea and the mountains,24207371,Sérgio,Sintra,Colares,38.79483,-9.46959,Entire home/apt,73,3,9,2021-09-03,0.49,1,293,6,104420/AL
42730152,STUDIO SAINT ANTÓNIO - BY MAYORAL,340321693,Mayoral,Lisboa,Santa Maria Maior,38.71068,-9.13077,Entire home/apt,57,2,36,2021-11-19,2.21,5,359,26,48039/AL
42732972,STUDIO AMÁLIA - BY MAYORAL,340321693,Mayoral,Lisboa,Santa Maria Maior,38.70958,-9.12866,Entire home/apt,57,2,39,2021-11-21,1.85,5,345,23,48038/AL
42734152,"New, Sunny & Lovely Apart W Nice Terrace. Tram 28!",303598743,Mariana,Lisboa,Estrela,38.71232,-9.1647,Entire home/apt,61,2,29,2021-11-27,1.35,2,102,13,108113/AL
42738689,Modern Studio Leonel Jardim das Amoreiras,449456,Joao,Lisboa,Santo Antnio,38.72088,-9.15496,Entire home/apt,115,2,1,2021-06-20,0.17,2,359,1,107482/AL
42739091,Casa Santos,223297523,Rute,Lourinh,Lourinh e Atalaia,39.22001,-9.30143,Entire home/apt,45,2,7,2021-09-26,1.76,2,148,7,Exempt
42739579,Good Energy House,62918783,Daniel,Lisboa,Misericrdia,38.70864,-9.14558,Entire home/apt,70,2,52,2021-11-30,2.98,2,213,42,4028AL
42741511,Stylish village House in Sintra hills,18878536,Esther,Sintra,Colares,38.79499,-9.45401,Entire home/apt,99,2,38,2021-10-30,1.82,1,290,26,105947/AL
42742887,Joana's Villa,42994968,Maria Das Mercês,Cascais,Cascais e Estoril,38.6961,-9.37408,Private room,35,5,0,,,4,0,0,107856/AL
42743014,Margarita's Villa,42994968,Maria Das Mercês,Cascais,Cascais e Estoril,38.69663,-9.37393,Private room,30,6,0,,,4,0,0,107856/AL
42750894,CCH Twin Room with Private Bathroom,340187554,Cenario Catita,Lisboa,Estrela,38.70683,-9.15513,Private room,35,1,0,,,4,0,0,57095/AL
42754072,STUDIO PESSOA - BY MAYORAL,340321693,Mayoral,Lisboa,Santa Maria Maior,38.71131,-9.13012,Entire home/apt,57,2,31,2021-11-20,1.47,5,360,15,48041/AL
42754510,STUDIO KING AFONSO I - BY MAYORAL,340321693,Mayoral,Lisboa,Santa Maria Maior,38.70947,-9.12863,Entire home/apt,57,2,23,2021-09-29,1.09,5,359,17,48040/AL
42754966,STUDIO MARQUÊS - BY MAYORAL,340321693,Mayoral,Lisboa,Santa Maria Maior,38.70896,-9.12855,Entire home/apt,57,2,20,2021-11-02,0.95,5,353,16,48042/AL
42760809,Pateo D’Amendoeira  - Ideal for Couples,99481117,Carla Martins NOOK AGENCY,Lisboa,So Vicente,38.71328,-9.12554,Entire home/apt,79,3,0,,,20,142,0,75027/AL
42771006,Estúdio Premium no centro da Parede,97963018,Ricardo,Cascais,Carcavelos e Parede,38.68828,-9.35541,Entire home/apt,75,1,10,2021-11-21,2.36,6,362,10,69930/AL
42771551,ThisisLisbon - LuxRiverView Apartment - 3rd,146099378,Atlantic Sea,Lisboa,Estrela,38.70676,-9.16186,Entire home/apt,48,2,14,2021-10-31,0.66,4,340,13,107528/AL
42771771,Mini Estudio c/ piscina no centro da Parede,97963018,Ricardo,Cascais,Carcavelos e Parede,38.69048,-9.35537,Entire home/apt,55,1,10,2021-11-15,2.27,6,365,10,69924/AL
